,rpm_value,rpm_blade_1,rpm_blade_2,rpm_blade_3,orientation_heading,orientation_roll,orientation_pitch,temperature_value,magnetometer_mx,magnetometer_my,magnetometer_mz,gyroscope_gx,gyroscope_gy,gyroscope_gz,accelerometer_ax,accelerometer_ay,accelerometer_az,linear_acceleration_lx,linear_acceleration_ly,linear_acceleration_lz,gravity_grx,gravity_gry,gravity_grz,voltage_value,current_value,power_value,servo_value,weatherstation_speed,weatherstation_direction,weatherstation_humidity,weatherstation_pressure,weatherstation_altitude
2025-04-10 17:49:36.503000+00:00,,,,,,,,,-3.0,-10.875,-30.25,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:37.543000+00:00,,,,,,,,,-0.6875,1.0625,-31.75,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:49:38.589000+00:00,,,,,,,,,-7.5625,15.25,-49.0,,,,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:40.118000+00:00,,,,,,,,,,,,0.08333333333333333,0.07333333333333333,-0.07222222222222222,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:41.170000+00:00,,,,,,,,,,,,-0.04777777777777778,-0.056666666666666664,0.11555555555555555,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:42.203000+00:00,,,,,,,,,,,,0.024444444444444446,0.044444444444444446,0.0033333333333333335,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:43.247000+00:00,,,,,,,,,,,,-0.013333333333333334,-0.05333333333333334,-0.011111111111111112,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:44.295000+00:00,,,,,,,,,,,,0.0044444444444444444,0.028888888888888888,-0.022222222222222223,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:45.337000+00:00,,,,,,,,,,,,-0.006666666666666667,-0.022222222222222223,-0.006666666666666667,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:46.370000+00:00,,,,,,,,,,,,0.04888888888888889,0.04777777777777778,-0.04666666666666667,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:47.416000+00:00,,,,,,,,,,,,-0.0044444444444444444,-0.015555555555555555,0.03,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:48.455000+00:00,,,,,,,,,,,,0.05555555555555555,0.04888888888888889,-0.07777777777777778,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:49.499000+00:00,,,,,,,,,,,,-0.015555555555555555,-0.025555555555555557,0.03333333333333333,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:50.548000+00:00,,,,,,,,,,,,0.04,0.057777777777777775,-0.11555555555555555,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:51.586000+00:00,,,,,,,,,,,,-0.014444444444444444,-0.023333333333333334,0.025555555555555557,,,,,,,,,,,,,,,,,,
2025-04-10 17:48:52.638000+00:00,,,,,,,,,,,,0.07222222222222222,0.07111111111111111,-0.05,,,,,,,,,,,,,,,,,,
